,community,degree
628,8,940738.0679974125
629,5,4997907.669187613
630,8,412967.9754406558
631,5,778944.1912325375
632,1,4131426.16919798
633,8,35311067.35540316
634,4,3548206.120325184
635,5,1291808.8004536943
636,4,2154634.0402019657
637,4,575122.0486987452
638,0,124355708.2839527
639,0,261575.2087954478
640,4,16759016.98596647
641,2,7575480.824976403
642,5,127461.31998992673
643,6,345119.56206926826
644,0,110741.13937187527
645,0,263047.93465001776
646,2,86192.92073435108
647,1,56744.64571059115
648,0,376495.3071152375
649,0,14025909.264754068
650,0,1910273.1783875546
651,1,21208175.06237884
652,8,115992.52330655366
653,8,5244442.759385678
654,8,14021833.774187014
655,8,1821359.628072204
656,8,52216.25997777673
657,8,699489.4052250275
658,0,947856.8067063998
659,1,15435175.87877199
660,8,179479.38351251176
661,0,3831904.4095219728
662,8,3175600.057619439
663,0,61406.67931085003
664,0,470368.9773904476
665,6,30573890.000611875
666,10,8598.421566084031
667,2,3246688.995804689
668,2,813744.7088176114
669,3,5006144.608832391
670,2,1757895.5666055842
671,3,54560.421127474416
672,3,6166827.201584071
673,2,965969.7474056281
674,2,45142805.067268446
675,2,16723093.242890764
676,2,53175526.47599236
677,0,8799704.860976677
678,8,9964.468954804881
679,3,22292.280088146916
680,0,9668.31877702459
681,2,9136079.038283743
682,3,787408.0435097038
683,1,36798.096048451756
684,3,59099017.749694124
685,1,2271354.3246055567
686,3,777593.9897702151
687,3,2018616.066918064
688,3,1746227.9089728636
689,2,18166.887980025913
690,2,22927230.026724596
691,3,487644.44099022145
692,2,821721.2752650154
693,3,18880185.1068914
694,3,36750172.679109655
695,7,241033.49133372726
696,7,104850.15795675147
697,7,24395814.810154762
698,6,530211329.2067727
699,5,1282823.8598007623
700,6,6239872.98935865
701,6,302531411.22040844
702,6,5475299.506712995
703,7,24982703.82510367
704,6,8174482.173939579
705,6,6211171.842099267
706,6,6243589.988973473
707,0,150213.59902934445
708,7,1332026.9713791695
709,0,68275.61088479545
710,5,1759896.4300126247
711,4,104031619.50563349
712,3,7671266.373554753
713,8,1685812.578253959
714,0,1557190.2091297752
715,7,6096726.373900395
716,4,28392.18602650569
717,0,3459507.506458547
718,1,25806.27817041953
719,0,2879411.4867002815
720,8,9838.32897582302
721,0,2383210.754693611
722,4,565862.2706847285
723,0,5446102.591267332
724,8,7649665.015303607
725,1,58315939.50814167
726,1,36002078.67796582
727,6,19588275.37348139
728,1,2984308.1393237347
729,2,218328.56615386636
730,0,58208.843836722575
731,8,45478.22760348029
732,0,300329255.8885785
733,4,7216.3443205127105
734,0,93131.13271616372
735,5,21693.465521529226
736,8,3888455.003659937
737,1,8505.75213672006
738,2,56829.24903983236
739,6,1575036.4615231776
740,6,1054299.9160140383
741,6,1505232.3758379046
742,6,1352264.6611045299
743,0,95265.19833192902
744,3,77124.97371875204
745,8,4250092.642775224
746,3,57813.774412230494
747,7,716280.4556079685
748,7,114461.17689121421
749,8,1115304.6937297373
750,3,922275.6114008613
751,8,46947.763789453864
752,2,8018181.632981652
753,2,5751.0
754,1,33878.57418967305
755,1,9604394.728473037
756,2,78810.88150517512
757,0,19044778.64856116
758,6,97990.7150727445
759,1,2289767.295161978
760,1,8474647.067244321
761,2,6969707.299287662
762,0,11451.633758731463
763,2,1044221.1601976824
764,2,26573.00925132321
765,2,15008329.693630125
766,1,108477305.42788112
767,1,29740488.362417
768,0,6896.0
769,7,7187259.221871553
770,8,9785.75612075638
771,0,58845.99845794213
772,0,31824.97395818243
773,2,124023379.74543908
774,8,60079.951520393486
775,8,6728.208226334424
776,6,32899435.71602999
777,7,950580.9514976512
778,7,6515574.669747161
779,6,5037750.150355164
780,7,1099398.3094349322
781,0,19307.843061309828
782,0,4163046.907348066
783,1,582061.6131528285
784,6,6691485.936633421
785,6,610389384.7064161
786,7,173374897.8006864
787,6,1199821.3505162771
788,6,3145692.5805556295
789,6,275047.56125225394
790,6,23934044.044437803
791,6,5971869.922789246
792,6,45441.67942748096
793,7,62048895.17239386
794,7,117329.17364279393
795,8,75863700.25907521
796,7,810702533.2764416
797,4,9172857.767760713
798,0,575865.0782963582
799,0,233728.79067402438
800,7,797821.4363908701
801,8,731696.1750765496
802,3,94825.3647592024
803,0,59400253.09270988
804,8,727115.9027212502
805,2,4647960.091578719
806,8,484894.94681966526
807,2,869108.4626849192
808,2,1946923.3347491254
809,7,162903.5386664659
810,0,2042168.0267321249
811,7,2291625.0299791335
812,6,1419571.610436656
813,0,6500.0
814,0,24623.08172695035
815,8,29521.200802376577
816,7,27837337.152197108
817,6,180588.4517680001
818,5,2323769.7354443045
819,5,55907.19558427853
820,0,1180026.9635349785
821,6,29804257.17250453
822,7,36890402.053009845
823,6,17616602.131435595
824,6,340012.9265748503
825,1,1891911.430082231
826,0,9483.439657292529
827,2,7553533.721446264
828,2,613249.7045551924
829,7,41852604.40847724
830,10,66345.39021184939
831,0,1218138.5069706312
832,0,120771069.3790747
833,6,11932970.97959858
834,7,50780.556583999
835,7,210477496.1835568
836,7,169222.71921163783
837,7,122980.50378329054
838,8,2724320.634349607
839,8,122585.66301025973
840,5,481156.14177158853
841,8,4185136.784322717
842,5,33073362.442035932
843,0,2805255.5357934535
844,8,27903990.671455916
845,7,239747.97002757248
846,1,19466137.21833625
847,8,8870.19486612437
848,0,1552705.3448516603
849,7,507166.4490245881
850,7,1678941.8879356538
851,0,558780.5147423461
852,0,508290.9475693067
853,7,87595852.45359136
854,8,8141467.128736055
855,6,20999.54667549724
856,6,170474031.08655095
857,0,12523556.726398902
858,5,4925394.418205644
859,4,3114030.9798766947
860,6,2932730.3914477015
861,6,117773757.54078357
862,6,5454176.153532245
863,6,43428.333387483566
864,3,61547.3830150821
865,0,1242316.6583063568
866,8,10444.592095097913
867,5,2384350.1561784353
868,8,442648.37804804475
869,8,18625003.241413686
870,8,97326.27654838047
871,0,29722.102114772584
872,6,361619.10509035905
873,4,145849.93246920258
874,0,305896.786851154
875,8,946002.2310242335
876,7,12799933.043948034
877,2,3557424.874530793
878,0,668185.3004118702
879,6,190854.20795951702
880,7,7442827.65330876
881,6,23677412.268895335
882,0,842731.8793598276
883,4,182473.19434411102
884,4,6602625.117092182
885,4,33901801.82503552
886,8,151944339.12736934
887,8,312962.6099590092
888,6,19485839.43911121
889,0,805558.4427565235
890,8,208424.13157130676
891,0,11423.02681350807
892,2,43203258.17818523
893,4,5779455.799793758
894,8,5010643.56193183
895,1,948695.445487557
896,6,66513.269763332
897,7,5485140.40245092
898,1,5394718.511332621
899,6,5812132.787840107
900,0,6154559.828222808
901,7,300786.7203951489
902,6,4855412.067380071
903,0,15321.115904837645
904,7,15828.42306782868
905,6,3300977.067543832
906,6,30724.28955006158
907,1,8385889.327523694
908,0,53586.077777125014
909,1,30523.633608434364
910,0,870192.6071319468
911,6,2068669.3790150757
912,6,5000296.423126387
913,5,6423651.699721411
914,6,4980326.712918355
915,5,266330.8704262877
916,5,1554827.3160589938
917,1,20717.806818827594
918,0,28690128.46299864
919,2,3860851.4775412898
920,2,4119861.7772714
921,2,12133534.44377073
922,0,14679.293430898622
923,6,1105231.391067672
924,7,222727251.22114307
925,6,513993.8860774078
926,8,12668928.107784962
927,7,4801617.396854116
928,6,11693036.72851593
929,6,9110.71709388195
930,8,21221.485204654135
931,7,230250054.71838096
932,6,3032032.7393062236
933,6,14543564.584640965
934,6,129074573.02381995
935,6,15934.275156000002
936,8,6162996.8836830845
937,7,324147.7014100888
938,4,920847.1682986482
939,1,1769243.7777506285
940,8,105277.46792516974
941,0,18262946.216417972
942,6,6351442.60286264
943,7,13148657.868188133
944,6,5400773.52664682
945,6,1656573.1384917859
946,6,8505988.270307139
947,7,112072.46000875719
948,8,114109.0544450373
949,3,286913.68366275466
